restaurant_id,restaurant_name,area,category,rating,review_count,couple_score,friend_meal_score,friend_drink_score,business_meal_score,business_drink_score
1428481536,강남진해장,강남,한식,3.3,546,0.3438104876932284,0.269485286304352,0.25166284941073885,0.2314470632939033,0.25799438535251956
7983060,신동궁감자탕뼈숯불구이 역삼직영점,강남,한식,3.4,1319,0.2290125094146779,0.29348827345500456,0.2940033684415313,0.317530807538659,0.3113409132538045
1424086789,스시마이우 강남CGV점,강남,일식,4.3,185,0.39907185734948,0.3873686377522052,0.4201339525264227,0.35421029799974785,0.328794818099246
19381618,갓포아키 도산공원점,강남,일식,4.3,81,0.2721900801316578,0.24839116408877132,0.2652594760492501,0.33032763953764516,0.3072780429422482
24041168,시추안하우스 삼성점,강남,중식,3.3,202,0.30159089450959825,0.38396511459802773,0.3517170762150243,0.37409870020724917,0.2969591851369983
10954377,가담,강남,중식,3.2,287,0.2441988917447983,0.23034492183576658,0.22332095342844602,0.23923624605518978,0.24531854180507226
26572124,울프강스테이크하우스 청담점,강남,양식,3.7,1403,0.35615528636977706,0.21931856761798837,0.2503624204989255,0.34248877785526693,0.2653464683030958
1124684582,어거스트힐 강남점,강남,양식,3.5,2235,0.3351730822254684,0.33105631590481027,0.33534124672747984,0.26040276867538187,0.229108004087642
1551955711,카페프라미스,강남,카페 디저트,4.2,171,0.3111597075658662,0.3496441228628488,0.35063525598542084,0.37674941838782783,0.2691884169007327
1419529121,더플레이트디저트,강남,카페 디저트,3.7,132,0.2639338113481309,0.2795535912133662,0.257504746226463,0.27577093733935354,0.25149744527013446
27229361,미식일가,건대,한식,4.1,114,0.25674993626600046,0.302077565249125,0.34040698040004286,0.26766985628092826,0.22211124214491995
17101239,고흥순대국머리고기,건대,한식,3.7,188,0.24383783860511365,0.2562604481412107,0.262202619504224,0.2756215099512571,0.23655565402345383
413860309,고씨네 건국대점,건대,일식,4.9,28,0.2940434197798557,0.39030842462628834,0.366237488977801,0.29030827593779335,0.21717471499694935
1873080066,포비,건대,일식,3.6,128,0.28616165359527285,0.27610877763198427,0.3020126543268063,0.22749247529418196,0.18033731548751777
1026281815,하이디라오 건대점,건대,중식,4.2,941,0.27988159531640133,0.36557536360998855,0.3729153698337372,0.29364859443041796,0.2435908904594952
610799971,송화산시도삭면 2호점,건대,중식,4.2,983,0.2510951957610477,0.23947938720378617,0.24162337071595028,0.2810932658202743,0.22182401881167157
747243423,드로잉레시피,건대,양식,3.6,454,0.27581706478966883,0.259551367890869,0.24077740391701563,0.22453013914246356,0.21543725597269514
641607564,페르바코,건대,양식,4.9,39,0.4222423846809658,0.3998969924700039,0.40050242401682234,0.2380336038919853,0.20034052039658135
1047206173,보리스카페,건대,카페 디저트,4.5,45,0.31246700851780884,0.27782332362613815,0.3088945937078281,0.2907631818182793,0.22878259513936614
693959559,해피니스디저트 건대점,건대,카페 디저트,,250,0.3707961836220041,0.24347046037828374,0.2866603396610374,0.28725979441054855,0.20368996674278378
1999496197,쭈꾸미도사 잠실새내점,잠실,한식,3.9,1954,0.31491762802703677,0.36409117130458973,0.36918148255843963,0.2959480045249341,0.2562646776375491
1747047105,후발대 잠실직영점,잠실,한식,4.7,283,0.33841194703275845,0.3180445364222342,0.32869532192320605,0.30245457240194273,0.29010015934471023
1014186276,훈지,잠실,일식,4.9,136,0.44554632311273923,0.37192375584614684,0.35431365453943536,0.3335046296189778,0.26656138154514736
2097670691,선남씨,잠실,일식,4.2,147,0.31162374689604205,0.32946722330324746,0.3095409698342665,0.24572607825366705,0.26445033333022544
1770327564,무한리필 홍태관 잠실새내본점,잠실,중식,4.3,83,0.26230256322413886,0.27344868219488433,0.2945082384798593,0.23836194761461282,0.23714215322918508
17969703,샹하이,잠실,중식,3.7,16,0.253556635431062,0.27282744564121975,0.2701170939835198,0.2677702175464375,0.23249616387449376
1135861647,미태리 잠실새내점,잠실,양식,4.5,46,0.31291646090802955,0.32732716792124156,0.3445538105832514,0.29384589118088156,0.2584760627116761
21328141,도미노피자 잠실본점,잠실,양식,2.4,21,0.31669327035809036,0.2966890113746299,0.24593558333579096,0.20385473479608715,0.21542763495896666
985464745,카페르뽀,잠실,카페 디저트,4.8,11,0.39227382988882387,0.44866466843740166,0.42547321591949466,0.3277386922328496,0.2757384749045968
17163273,농민백암순대 본점,강남,한식,4.5,1570,0.3908824997569201,0.3687611301074368,0.39470852501437903,0.32254263396345223,0.2600493288108435
27531028,중앙해장,강남,한식,4.1,1586,0.3079884462793573,0.3956263055097327,0.40409907231337366,0.3235176563872182,0.3084353532900603
2073285111,신사모소리,강남,한식,4.3,250,0.34669702427356586,0.3576201340673829,0.3656483780894066,0.4222250567978953,0.4011464648815707
13092552,뉴만두집,강남,한식,3.9,540,0.27008905620573137,0.22096697015797925,0.248353088849299,0.3372422010514865,0.3332010716904159
12418029,을밀대 강남점,강남,한식,3.6,376,0.2760379801924659,0.2882476033504218,0.2798638140396425,0.28028974948379465,0.21403494517952956
14569639,이도곰탕 본점,강남,한식,4.1,363,0.31566024888267097,0.35333557718574016,0.2878325714690487,0.33094431485910747,0.2623960443934339
1511737742,돝고기506,강남,한식,3.5,323,0.40009637519205316,0.43494706011890844,0.357287373960569,0.4882555123463553,0.4909896276172285
27261403,능라도 강남점,강남,한식,3.8,246,0.2554104620671437,0.29407348049838095,0.320693544431804,0.3242829363158107,0.2980060962543683
2142723351,해담채 강남점,강남,한식,4.1,158,0.3440835121864324,0.42463579082344505,0.3726295514252846,0.3784688892776823,0.40086007306985777
26565017,진대감 선릉점,강남,한식,4.7,2058,0.37624123283449146,0.31316247567544475,0.3267206430472457,0.37890526682518066,0.4183469703113615
8475048,한일관 압구정점,강남,한식,3.4,144,0.3341830124671956,0.31888169143650275,0.2980025728633492,0.35093592689127273,0.3238776346658907
1503746075,창고43 강남점,강남,한식,3.5,263,0.26752530074152703,0.33687285381882226,0.30120236209517,0.2414266637919525,0.21692517321790136
7891890,별양집,강남,한식,4.4,156,0.3005575272800163,0.294118714104828,0.29512836885475247,0.27475315052782456,0.2728939027700162
2032952073,일품진진수라 선릉점,강남,한식,4.6,669,0.460445414566408,0.3449290246523221,0.3552696944933345,0.4185473487315542,0.402826648707029
13102233,세종한우 학동역점,강남,한식,3.8,299,0.30688252922439735,0.2522693616814873,0.229441328579013,0.24066114477468334,0.21702507211327904
1614493196,참치공방 강남점,강남,일식,3.8,296,0.33000869909839453,0.23753200557924112,0.2130723458132404,0.3470984655406111,0.3233902224563827
16875542,가나돈까스의집,강남,일식,2.9,363,0.3459859325344359,0.31585749872390373,0.32684055532270484,0.30581597680277917,0.282837296223499
1989327162,나이스샤워 역삼점,강남,일식,4.0,114,0.28673371515197393,0.3462941401677763,0.35421173482789975,0.3700136062104074,0.2964916925288256
18324313,미미면가 본점,강남,일식,3.6,440,0.27219813276732857,0.31177387182482813,0.2729621379851986,0.24111296389816453,0.17392211434757987
913979606,참치공방 선릉점,강남,일식,4.4,248,0.4098337210308482,0.33349777938297875,0.36910778349773055,0.3965055761334791,0.35473723886940584
15270381,스시선수,강남,일식,4.5,77,0.34503246699163215,0.25124440742110227,0.23488082193485618,0.29875643466932134,0.25582543790626405
13573425,기세끼 논현점,강남,일식,4.0,160,0.3092826435039138,0.4674632503438345,0.45568274003011755,0.42098619525652875,0.3533831320351499
27440495,136길 육미,강남,일식,3.8,384,0.25942125831977514,0.322359092570208,0.369554383442045,0.39953325827557007,0.32771704561250853
27415522,와라야키 쿠이신보,강남,일식,3.7,88,0.33716234718424637,0.22255568703527445,0.2385843307318014,0.26322678605145494,0.2506329076420168
1493770873,오레노이키루미치 압구정본점,강남,일식,4.3,181,0.3777148870912738,0.46530038504916965,0.4598650735905276,0.31667865425000813,0.2216797706655212
10030025,후지,강남,일식,4.8,133,0.42125798279931725,0.4257105436471806,0.3894993869043816,0.33789602343066094,0.2715105111895456
13119179,큰물참치 강남점,강남,일식,3.7,135,0.3135962188817036,0.25971057406001347,0.23655263506518265,0.3137482244140034,0.2548799720202182
1950857675,오레노라멘 강남점,강남,일식,4.2,1299,0.3155816880799807,0.33865648318238284,0.31841912816747175,0.28468831422141866,0.2597842668715952
10972091,홍명,강남,중식,3.6,644,0.2714738746025036,0.2208991042329996,0.24772105598274427,0.22223678625155271,0.25120692140680384
24010315,골드피쉬딤섬퀴진,강남,중식,4.0,1501,0.23110409288427972,0.2544460723597978,0.2537613812576883,0.34508535574900906,0.3374048272509526
7815078,대가방 본점,강남,중식,3.3,543,0.27289711313038795,0.306246447624401,0.2741759820148516,0.3955771110322447,0.5127761903122396
1770731230,팀호완 삼성점,강남,중식,3.4,872,0.372739105188773,0.2790928175945213,0.25148491058924577,0.36417827590067914,0.34574030609029216
260283466,구구당,강남,중식,3.6,3356,0.23589165026231643,0.3157447229280453,0.3076185913528485,0.4023629778660627,0.3719705096849646
12140312,몽중헌 청담점,강남,중식,3.7,302,0.27660699139198935,0.24133933475040031,0.24280931919321228,0.4013622126239215,0.39856497204535546
25155819,파크루안 역삼점,강남,중식,3.7,297,0.36190364852594903,0.43042509547302954,0.37242956151339607,0.4420177581321019,0.4226359080163785
791775664,천미미 신사점,강남,중식,4.1,219,0.2542671228401141,0.28362987848437987,0.24981374265129325,0.3051038797350583,0.2835096240691615
10252806,대려도,강남,중식,3.8,110,0.2650781558476925,0.2909046405567372,0.2554314001373149,0.26699549200619743,0.23385714504165947
18283045,마담밍 선릉점,강남,중식,4.4,240,0.2601653307311972,0.24531908001226344,0.26054527114551046,0.3011967712487947,0.2684314579833559
1262079557,송쉐프 본점,강남,중식,3.6,177,0.25525071716480036,0.43470317730741775,0.3870381089240001,0.4486152139987615,0.4170259215616933
980076754,인량 훠궈,강남,중식,4.3,680,0.30067739626880385,0.3595891777603024,0.31727908076602235,0.4427842440866238,0.4312080278556982
25550206,아방궁,강남,중식,3.6,239,0.2542671228401141,0.36379381993172877,0.3258783858422912,0.3456499286665602,0.312430772084975
11026324,공리 강남구청역점,강남,중식,4.4,737,0.2571076222507074,0.32973106684185954,0.32952483524481707,0.24762756323496532,0.23352900560127363
528537292,훠궈나라 강남점,강남,중식,3.6,475,0.2774506814979835,0.23617626822267762,0.2836574062021858,0.26281359340956767,0.21525454185386075
23999472,불이아 역삼점,강남,중식,4.1,353,0.2492828698710939,0.3865717806971132,0.3818471773879059,0.48555922696165027,0.4449606579286599
735898829,홍보각,강남,중식,4.4,453,0.39182321687177835,0.3665066539335508,0.3379165477447909,0.42330434991058347,0.37675159617503085
909184198,몽중헌 대치점,강남,중식,3.8,168,0.32879789317756697,0.24133933475040031,0.23342033472986193,0.3866655215183816,0.38317278441478697
25115599,한성양갈비양꼬치 강남점,강남,중식,3.5,116,0.24281922924521754,0.2567666797849553,0.27031670781746,0.23573789656184296,0.22343533694813525
66544493,일일향 압구정1호점,강남,중식,3.1,158,0.2569647013993677,0.3047692421201854,0.2523456623686066,0.3189772220965397,0.2761712218392389
948434557,호신각,강남,중식,4.4,225,0.2989210798763429,0.2618408576034636,0.23674737771094065,0.3358937651721338,0.29537455311043975
2001311524,중화백반 강남구청점,강남,중식,4.7,501,0.3215758584639269,0.5041730112097399,0.5300231271346914,0.4929183508099833,0.466429694271921
1655913908,서래향 수서점,강남,중식,4.5,652,0.37374632688315856,0.4298339424184638,0.45204459032469596,0.4679261251960347,0.41835036868458014
2076338271,원스타올드패션드 햄버거,강남,양식,4.0,448,0.3999100777397834,0.2999058355276547,0.323943334602438,0.3891605849109268,0.35947752041063685
12026995,지아니스나폴리 역삼점,강남,양식,4.1,244,0.31690029008524817,0.2738099136810202,0.2998241465400738,0.26579416399508593,0.229155201373228
1565367501,쵸이닷,강남,양식,3.5,645,0.3842278444867807,0.3013729123658793,0.25180832765178474,0.22951268527951613,0.2148845464633212
27129003,알라프리마,강남,양식,4.5,272,0.45706224765759085,0.32450503664695907,0.32052373076419993,0.29783901684838754,0.2348359292942406
586363951,크라이치즈버거 삼성역점,강남,양식,4.4,420,0.47327729375994887,0.3619962208496402,0.31679033707165843,0.2647805937710527,0.26011227064823117
1469510606,빌즈 강남,강남,양식,3.1,452,0.2684356909702973,0.25702660483077194,0.275677344582731,0.2670002624765146,0.2870090499824052
27271692,비야게레로,강남,양식,4.2,598,0.5037687669295801,0.3302143197482985,0.34360840639244145,0.29651242599004685,0.22978365575991366
7857136,마노디셰프 강남점,강남,양식,4.2,675,0.44729814248221184,0.40971373332953087,0.3804871936009901,0.4256886283474727,0.3671709770329157
18074322,파씨오네,강남,양식,4.6,238,0.4304422743694028,0.2959710450499579,0.2798363320824181,0.30558294066965386,0.23763297470163117
368469701,조인바이트,강남,양식,4.3,758,0.4825340328714063,0.4083315571152429,0.41527400890275945,0.3666407104352612,0.32040364531124294
237005010,로마옥 도곡,강남,양식,3.8,636,0.3780901168596482,0.46726388349762477,0.38379620445844415,0.3264033695786942,0.25266114392185457
1250460135,마초 스테이크,강남,양식,4.6,453,0.34414302148100634,0.24577758116690135,0.2559662477742537,0.28953864772263377,0.2621727194264587
1248615345,텍사스데브라질 압구정점,강남,양식,3.6,647,0.2956881274951987,0.24552683292858812,0.26037059633772314,0.2640427913395899,0.25161449191582236
19808159,오리지널팬케이크하우스 가로수길점,강남,양식,3.8,277,0.3164217825862324,0.21227303513685297,0.2276376646119538,0.3038352995937035,0.24031740812652208
312947795,무오키,강남,양식,4.4,190,0.3926074857268215,0.25977990804829654,0.2588828349519569,0.27485224296167804,0.2421210197435695
929201336,스터번,강남,양식,4.6,115,0.44895077715701187,0.3425592949522886,0.33746426212077063,0.34412481763267355,0.31099835348487576
26856753,브루클린더버거조인트 가로수길점,강남,양식,3.9,301,0.38254812004450256,0.3215256467542957,0.2648670870283845,0.2756739386279058,0.24829117346095916
792244011,퀸즈블러바드,강남,양식,3.6,232,0.3757350352239837,0.25977990804829654,0.2488530172458926,0.26605521172154817,0.2283076727882103
1697940758,비어룸,강남,양식,3.8,295,0.255047149524726,0.2940585423375987,0.31818069234467977,0.41763758920255273,0.3761886263544891
21311108,마켓오 압구정점,강남,양식,3.8,128,0.42331918521889966,0.25234956065542796,0.20402829520086965,0.32181142273408525,0.26222500547499894
1851273390,페어링룸,강남,양식,4.1,442,0.3351250170793193,0.29183313554576656,0.2749027178981428,0.35075409802228547,0.26542198337230455
1950123074,스케줄 청담,강남,양식,,661,0.4100279845933986,0.3189121116978022,0.33655748576794453,0.26451522912356135,0.2214987316453562
1779217087,썬더버드 청담점,강남,양식,3.9,300,0.37099697569416706,0.3242902416688127,0.3318135807391432,0.31542690175622157,0.2559250049912399
1983100839,런던 커파 수제 샌드위치 디저트 맛집,강남,카페 디저트,0.0,0,0.24543814981335635,0.21263979586452486,0.2126753926849507,0.24321606605575688,0.2668770993807135
1146753407,카페로니브런치 디저트,강남,카페 디저트,0.0,0,0.3113932683407582,0.20693575613235085,0.1908452280623967,0.21810468450485473,0.2700214187763984
27301629,디올카페,강남,카페 디저트,4.0,24,0.22125913981743675,0.24202447374363725,0.23767713491209852,0.24514064402566788,0.23461502514510946
1027809775,프리미엄디저트카페 더푸릇,강남,카페 디저트,5.0,7,0.4049162264365263,0.3956041631722344,0.36886266154428976,0.35043670502409796,0.31304291725378386
22400767,10꼬르소꼬모서울카페,강남,카페 디저트,3.4,1,0.28181610020838416,0.26827831770764554,0.21676247515868244,0.25004203412069237,0.21514395560258837
27347412,크라프트카페,강남,카페 디저트,4.0,129,0.34121667464570615,0.456792484416779,0.3212694195064375,0.3664270041915452,0.37006954314390544
150499518,에이비카페,강남,카페 디저트,3.5,414,0.2917257722940094,0.2339308750009612,0.2246736344461573,0.26231799505876946,0.2423176988497788
1104225959,카페키츠네 서울,강남,카페 디저트,3.9,100,0.23289631545773787,0.1935668322459365,0.20011390204509946,0.22513552216304702,0.20793252758206984
1174051341,카페시트롱,강남,카페 디저트,3.8,67,0.31690802255335104,0.328576432709497,0.27432824304374565,0.2891979274628155,0.2733202434762702
764363993,인포메이션카페,강남,카페 디저트,4.2,295,0.31849431288088637,0.2919028830075156,0.3079449918753117,0.28789784308862976,0.26608335684743545
450110126,카페공명 신사가로수길점,강남,카페 디저트,4.8,395,0.3441700156929816,0.259862205609255,0.2693560826070534,0.31823167561451404,0.24436206279005557
675372031,디저트카페 연,강남,카페 디저트,0.0,0,0.3113932683407582,0.20693575613235085,0.1908452280623967,0.21810468450485473,0.2700214187763984
182581980,카페 카이브,강남,카페 디저트,4.6,493,0.28360572602435474,0.26691661682930135,0.25490892049020586,0.29593280892036417,0.25465728593957265
1329992832,플로렛플라워카페,강남,카페 디저트,4.1,44,0.3123450367112015,0.3402515581722011,0.3021778241516123,0.2669768926204946,0.20809053189313786
2132203239,카페풀림,강남,카페 디저트,4.5,254,0.33369486413138905,0.33378848600738253,0.3246728197917653,0.33889517674023617,0.2790626339326846
100026790,카페로얄마카롱 신사역점,강남,카페 디저트,4.8,94,0.27971948407374486,0.26818013663165574,0.26394271457914104,0.3128195807095357,0.2787032027407625
16501999,카페올,강남,카페 디저트,4.8,9,0.36206136552439755,0.36489989072225243,0.36000058280076375,0.2792486488638423,0.24283758832249558
1581244530,카페 그라브 논현,강남,카페 디저트,2.3,189,0.28920575305646173,0.2955523402882269,0.2916343585132337,0.22761713809545217,0.1900529923093013
1107978574,카페드몽슈슈 선정릉점,강남,카페 디저트,3.7,12,0.3580985829309321,0.21893161238245698,0.31402172413767426,0.29705670272850865,0.228184836286926
230292537,카페블랑131,강남,카페 디저트,3.0,4,0.3485873621661953,0.24433891095669846,0.25241230269323334,0.27192173856072405,0.2512509883022825
17748080,아르켓 카페 가로수길점,강남,카페 디저트,4.8,35,0.37852819674713445,0.3366152110258182,0.39251442480492166,0.27881441847807237,0.26551098738359485
2122601987,아틀리에폰드카페,강남,카페 디저트,4.0,0,0.32599415344086335,0.39280480360129993,0.3199070993276765,0.2616971768055043,0.30533866715104324
1097688606,카페카푸치노,강남,카페 디저트,5.0,2,0.3982518614228293,0.2347716937506087,0.22493531802870784,0.2688995036101938,0.2674346101658893
1994479496,통큰감자탕 건대본점,건대,한식,4.6,145,0.3101711546420449,0.3289998477247466,0.3280772447437932,0.2935461770836537,0.2101190153032516
715808397,연탄불꿀곱창,건대,한식,4.4,44,0.29854180406793007,0.42901985201719695,0.4186176642571087,0.32048935195533396,0.21791875200300673
2103908554,정면,건대,한식,4.6,618,0.3337982008408463,0.2987336134322675,0.29045039376534776,0.25057266094294967,0.2140932749571732
7831256,대원칼국수,건대,한식,4.5,222,0.3130064184921228,0.4096448317355451,0.3941178821767135,0.27962750619382654,0.24081389290448804
12183322,재희네식당,건대,한식,4.6,37,0.3019974948854877,0.26424689107201915,0.24531130146431104,0.2867913378020332,0.2607122917634424
1129498256,풍년상회,건대,한식,4.5,81,0.33474987576337817,0.34591863098061,0.3539262523351572,0.31849640545790503,0.23119866098560565
1284850607,구의동손칼국수,건대,한식,4.6,87,0.278906378988813,0.3038464218044039,0.31611668077369737,0.295171127328025,0.22897995795781562
13613012,알촌 건국대점,건대,한식,4.5,21,0.2756790449368153,0.3044241074157682,0.27836609040780974,0.24056446334349185,0.19281916282362582
1034593873,뇌산 마을 건대직영점,건대,한식,4.8,190,0.32242713156667135,0.3080388802610784,0.3024346775970662,0.30799140003107583,0.23754922294380976
967000236,박과장의조은회사,건대,한식,4.4,494,0.35643647983558996,0.4577065859263528,0.4587686777304985,0.3372479958505214,0.2441894565684105
1032401631,미가담,건대,한식,4.3,48,0.2730186903688646,0.39147591143437854,0.40161720839958004,0.25665748385447895,0.21514895143603047
14984027,자양감자탕,건대,한식,3.1,36,0.23026579563425922,0.21481681666837382,0.2233498415955082,0.24864305416584265,0.1838461563647003
1776400057,열불날개 건대본점,건대,한식,4.2,276,0.3405993461183391,0.4562759498433622,0.45711805588420756,0.2824043680079757,0.20345694309546833
18542711,스시오 건대점,건대,일식,3.8,187,0.289144655761877,0.4640593288005906,0.47657692468323254,0.250721267501237,0.18979173606007413
8029124,우마이도 건대점,건대,일식,3.9,249,0.25319307255401413,0.29393494104204876,0.3248654455435001,0.28453734138932985,0.2602292226783287
18834003,요비,건대,일식,4.6,816,0.29303736088207977,0.3277240934939378,0.3002448553751723,0.2815675111448944,0.22945867556410035
11989881,호야초밥참치 본점,건대,일식,2.9,681,0.22253783667688004,0.2987549965802062,0.2947048341071566,0.26344292185315055,0.20801264910416475
1990556306,멘쇼,건대,일식,4.3,221,0.35582724799850574,0.40353036827595445,0.4143546395285138,0.315594265385403,0.2224447177912998
129897442,고베규카츠 건대점,건대,일식,,2911,0.43178676492356993,0.3424908353550875,0.33619382746963866,0.25608340320849926,0.20621022994678717
1277643944,가츠시 건대점,건대,일식,4.4,53,0.27941579042412423,0.32343017652894857,0.3129164407571853,0.269839249901697,0.2109370765808183
1441425449,오코노미야키식당하나,건대,일식,4.6,378,0.31128428146872844,0.317128387898803,0.3255902802171987,0.33841650091667497,0.21535477272499962
26874320,포크포크 본점,건대,일식,4.2,111,0.3162484429927586,0.3561324922295039,0.34877193850804655,0.2737048359414762,0.2166700898707141
2124112913,부탄츄 건대점,건대,일식,3.7,149,0.23257723479368891,0.30142562911075255,0.2804891441362568,0.29270622680638325,0.21798532062239184
26602338,스위트앤카츠 화양직영점,건대,일식,3.5,91,0.30169982830082015,0.2706117203500524,0.29833333861549843,0.24278420572777998,0.18467543906147593
26639136,홍도초밥,건대,일식,4.2,76,0.316117645506464,0.410941919869582,0.4010816246757695,0.2848370437686936,0.21325930601667
1451273565,오마카세 오사이초밥 건대본점,건대,일식,4.2,304,0.2873912131277355,0.333418600498639,0.33384987839232927,0.2663109172894279,0.20515318656162146
1477555417,초라멘,건대,일식,4.6,172,0.3687437723960331,0.3464314600245511,0.36479081682614856,0.31526869790444473,0.2536335033134757
101376727,코노하 건대점,건대,일식,4.5,206,0.37271505075381955,0.34666765375634506,0.3949129909440728,0.38248201633694656,0.2710126233897429
15092552,겐로쿠우동 건대직영점,건대,일식,3.8,121,0.2679731463715812,0.2810210444834334,0.254488092006178,0.23949146477988462,0.19125800617168842
798519975,멘츠루 어린이대공원점,건대,일식,4.4,340,0.3244672888965891,0.24556000127986158,0.26303701292612736,0.24748679879313307,0.20549958415014943
759662030,스시온기,건대,일식,4.7,86,0.31280025911026915,0.36759847611091584,0.4006016119996439,0.2587470765843311,0.21733512438498404
341349377,고미돈까스,건대,일식,4.2,847,0.3325076611411369,0.4292834634978594,0.4816770657945171,0.28574252376642517,0.23147408266146133
335180419,동경규동 건대점,건대,일식,4.0,66,0.2922045853719783,0.3270774926148634,0.3229717969727052,0.28238902390618253,0.22372602593750468
251280950,강경수참치,건대,일식,3.9,37,0.24800176560525083,0.2765625350558547,0.2689286454787062,0.2696677130692278,0.19169966985902026
1176716498,난바다스시 구의본점,건대,일식,3.6,167,0.32178349543068,0.4220267703707958,0.4086151214333851,0.25298065882023263,0.19603871397849454
917132114,긴자료코 건대점,건대,일식,3.3,181,0.22511254006708392,0.29332659519935356,0.3695456422620841,0.2574889912850232,0.2479760651402349
7971958,시옌 건대점,건대,중식,4.0,66,0.3044729965721781,0.30512744355983035,0.32580473181552233,0.2641091355380226,0.23238704501441668
404796788,용가회전훠궈 건대점,건대,중식,3.8,840,0.2283210505430239,0.26994339443873033,0.2684482178982442,0.2895325562684858,0.24219809389423713
27594064,훈춘양꼬치 1호점,건대,중식,4.6,217,0.28006922445056853,0.28186695393651245,0.32445869668760297,0.2685271864336603,0.23494803898186745
1419567762,중경식객,건대,중식,3.3,202,0.2197637168020909,0.23445082296564132,0.22400200688897512,0.26272955654518465,0.1915579941445077
