restaurant_id,restaurant_name,area,category,price,rating,review_count,photo_ratio,collected_review_count,taste_score,taste_confidence,taste_mentions,value_score,value_confidence,value_mentions,portion_score,portion_confidence,portion_mentions,brightness_score,brightness_confidence,brightness_mentions,noise_score,noise_confidence,noise_mentions,spaciousness_score,spaciousness_confidence,spaciousness_mentions,seat_type,couple,friend_meal,friend_drink,business_meal,business_drink
27440495,136길 육미,강남,일식,,3.8,384,,43,0.8821603314985669,0.2558139534883721,11,0.680952380952381,0.046511627906976744,2,0.6833333333333333,0.0,0,0.29166666666666663,0.0,0,0.3125,0.0,0,0.577056277056277,0.0,0,"group,room",0,0,0,0,0
27415522,와라야키 쿠이신보,강남,일식,,3.7,88,,42,0.7084923877865054,0.23809523809523808,10,0.6333333333333333,0.07142857142857142,3,0.6833333333333333,0.0,0,0.29166666666666663,0.0,0,0.3125,0.0,0,0.577056277056277,0.0,0,room,0,0,0,0,0
1493770873,오레노이키루미치 압구정본점,강남,일식,,4.3,181,,36,0.8673240951392212,0.25,9,0.6555555555555556,0.027777777777777776,1,0.6833333333333333,0.0,0,0.29166666666666663,0.0,0,0.3125,0.0,0,0.5364357864357865,0.027777777777777776,1,room,0,0,0,0,0
10030025,후지,강남,일식,,4.8,133,,37,0.8373381045573559,0.16216216216216217,6,0.6555555555555556,0.02702702702702703,1,0.6833333333333333,0.0,0,0.29166666666666663,0.0,0,0.3125,0.0,0,0.577056277056277,0.0,0,room,0,0,0,0,0
13119179,큰물참치 강남점,강남,일식,,3.7,135,,41,0.7532147721559486,0.12195121951219512,5,0.6533333333333333,0.0,0,0.6833333333333333,0.0,0,0.29166666666666663,0.0,0,0.3125,0.0,0,0.591991341991342,0.024390243902439025,1,"group,room",0,0,0,0,0
1950857675,오레노라멘 강남점,강남,일식,,4.2,1299,,42,0.7876053281589614,0.2857142857142857,12,0.680952380952381,0.047619047619047616,2,0.6805555555555557,0.023809523809523808,1,0.29166666666666663,0.0,0,0.3125,0.0,0,0.6606601731601732,0.07142857142857142,3,,0,0,0,0,0
10972091,홍명,강남,중식,,3.6,644,,41,0.8379258348762186,0.2682926829268293,11,0.6657047964113181,0.07317073170731707,3,0.6710526315789473,0.024390243902439025,1,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,room,0,0,0,0,0
24010315,골드피쉬딤섬퀴진,강남,중식,,4,1501,,43,0.8724449177404482,0.37209302325581395,16,0.43542097998619733,0.11627906976744186,5,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,room,0,0,0,0,0
7815078,대가방 본점,강남,중식,,3.3,543,,42,0.757358576870029,0.30952380952380953,13,0.560805481612935,0.047619047619047616,2,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,"group,room",0,0,0,0,0
1770731230,팀호완 삼성점,강남,중식,,3.4,872,,42,0.8384835336041476,0.11904761904761904,5,0.585127674258109,0.0,0,0.6154970760233919,0.023809523809523808,1,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,"group,room",0,0,0,0,0
