restaurant_id,restaurant_name,area,category,rating,review_count,price,photo_ratio,review_text
nv_1242805374,육달집 강남본점,강남,한식,"방문자 리뷰 1,068",16731900,,,"오늘 남자친구 친구네 커플이랑 에버랜드 갔다가 급하게 배고파서 찾은 고기집인데 너무 맛있었어요 !!
볶음밥도 시켰는데 진짜 미쳤더라고요
화장실에 가글도 있어서 너무 만족했어요 !!
가족들이랑 친구들이랑 가도 좋을 거 같아요
더보기"
nv_1242805374,육달집 강남본점,강남,한식,"방문자 리뷰 1,068",16731900,,,"여기 완전 가성비 갑입니다!!!! 점심메뉴 강남에서 1등인 것 같아요. 고기도 구워서 나오는데 잡내 하나도 안나고 밥이랑 된찌도 계속 리필해주셔서 완전 감사했어요. 적극 추천합니다!!!
더보기"
nv_1242805374,육달집 강남본점,강남,한식,"방문자 리뷰 1,068",16731900,,,회사 팀원들이랑 모임 왔어요! 고기를 직접 구워주시니까 너무 편하고 맛있어요 ㅎㅎ
nv_1242805374,육달집 강남본점,강남,한식,"방문자 리뷰 1,068",16731900,,,"강남에서 구워서 나오는 고기와 하이볼을 편하게 즐기고 싶다면 강남 육달집 추천! 단체석부터 2인 커플석까지 잘 갖춰져 있어 누구와 가도 편하게 즐길 수 있어요

👉🏻 삼겹목살세트: 구워서 나오는 고기라 편하게 즐길 수 있었고, 고소하고 육즙 가득한 삼겹과 목살이 워터에이징으로 숙성해서 부드럽고 지방부분이 맛있었어요.

👉🏻 비빔국수: 새콤달콤하면서도 매콤한 양념이 잘 배어 있어 고기와 함께 먹기 딱 좋았어요. 조미김과 참기름의 조화가 딱이에요.

👉🏻 엑스레이티드하이볼, 아구아하이볼: 달콤하고 시원한 하이볼이 고기와 찰떡궁합! 색감도 예뻐서 인증샷찍기 좋음ㅎㅎ
접기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"회사 근처에 있는 식당인데 오픈할때부터 계속 방문해요
계절에 따라 메뉴가 바뀐다는 점이 너무 좋은 것 같아요
일년에 최소 네번은 방문확정이에요!ㅋㅋ 이번엔 어떤 메뉴일까 기대감
메뉴 구성도 알차고 맛도 너무 좋아서 퇴근 후 회사 동료들하고 자주 옵니다
완전 추천하는데 또 추천하면 웨이팅 길어질까봐 두렵네요 ㅋㅋㅋ
여름제철 물회라는데 기대하고 있습니다!! 😍
더보기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"회사 근처에 있는 식당인데 오픈할때부터 계속 방문해요
계절에 따라 메뉴가 바뀐다는 점이 너무 좋은 것 같아요
일년에 최소 네번은 방문확정이에요!ㅋㅋ 이번엔 어떤 메뉴일까 기대감
메뉴 구성도 알차고 맛도 너무 좋아서 퇴근 후 회사 동료들하고 자주 옵니다
완전 추천하는데 또 추천하면 웨이팅 길어질까봐 두렵네요 ㅋㅋㅋ
여름제철 물회라는데 기대하고 있습니다!! 😍
접기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"회사 근처 횟집 찾다가 왔는데 도다리 이렇게 길게 썰어주는데 먹어보고 싶었는데ㅠㅠ 완전 식감이랑 장난아니에요 너무 맛있어요 최고 술이 그냥 술술 들어가요 하루의 피로가 풀리는 기분
더보기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,맛있게 잘 먹었습니다. 맛있어서 술이 술술 들어갑니다~~
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"너무 아늑하고 안주 매력적이에요
오징어가 다리는 숙회 몸통은 회로 나왔는데
감다살감다살~~~~~
계절집 이름값답게 계절마다 메임메뉴 바뀤다고 들었는데
시즌별로 방문파도싶어졌어요
나만 알고 싶어요ㅠㅠ
더보기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"친구들 모임이 있어서
제가 끌고왔는데
나머지 세명한테 박수받았어요
쭈구미 샤브샤브에
칼국수 먹었더니 넷이 배터지게 먹네요
분위기도 좋고
직원분도 친절해서
자주올꺼같아요!
더보기"
