restaurant_id,restaurant_name,area,category,rating,review_count,couple_score,friend_meal_score,friend_drink_score,business_meal_score,business_drink_score
19808159,오리지널팬케이크하우스 가로수길점,강남,양식,3.8,276,0.06273156929379643,0.0348055401229621,0.03968094640681909,0.014851956655871669,0.009991275541320586
929201336,스터번,강남,양식,4.6,118,0.07815172934203955,0.17310653031636303,0.16610925448980013,0.0,0.0
26856753,브루클린더버거조인트 가로수길점,강남,양식,3.9,294,0.03887693983293558,0.03477414751636161,0.03930127929930735,0.0,0.0
312947795,무오키,강남,양식,4.4,184,0.12315822083556377,0.1489793933283309,0.1682424282854462,0.0,0.0
1851273390,페어링룸,강남,양식,4.1,433,0.10756496594278923,0.029946796549239353,0.05376170766548837,0.004899224806201551,0.0
1697940758,비어룸,강남,양식,3.8,290,0.08780231765896883,0.0596906858808051,0.1011715669683582,0.14497382367870765,0.14497382367870765
792244011,퀸즈블러바드,강남,양식,3.6,229,0.09722369634479605,0.014896055817755873,0.019509058913731104,0.0,0.0
21311108,마켓오 압구정점,강남,양식,3.8,124,0.10613535289908865,0.15708472421225295,0.25506754536656084,0.06764536543817877,0.04493800492118387
1779217087,썬더버드 청담점,강남,양식,3.9,316,0.16347710090999393,0.09856648050448273,0.1121659690741322,0.009875968992248064,0.005
18377454,브루클린더버거조인트 삼성점,강남,양식,3.7,157,0.054244848400663424,0.11419748127348706,0.1511378293023263,0.04994089845615367,0.04499179900431342
292351555,양인환대 양재점,강남,양식,3.6,864,0.14903510551482094,0.1497413099231154,0.1640227127113353,0.23970796120704116,0.2249324194113755
8969599,마노디셰프 삼성점,강남,양식,3.7,669,0.07376980756814992,0.0290503498677943,0.08845686430990853,0.019864233849187042,0.00999611466621539
484791301,볼트스테이크하우스,강남,양식,3.5,543,0.33633272414674564,0.029855614930007542,0.06265614230996117,0.0,0.0
334332881,트라가 역삼본점,강남,양식,4.0,1520,0.10299343529728235,0.03994777166618596,0.07149919979167371,0.02999110864235877,0.02999110864235877
7939102,서북면옥,건대,한식,3.6,679,0.07893580517710755,0.11947306306432544,0.12300024802878978,0.02490024015019323,0.014998089055160493
1050190897,육일관 본점,건대,한식,4.8,720,0.11855797121231991,0.12792124845596212,0.15923819984289078,0.08486414281446632,0.07998024188567374
22651193,화기애애 본점,건대,한식,4.4,1649,0.1523857134855306,0.1875279398543194,0.25065547906122715,0.02998485646236965,0.02998485646236965
24206169,고기굽는놈,건대,한식,4.9,480,0.23821203732378976,0.34568041758819673,0.3137983528235371,0.015345616068052187,0.009996733123332208
10921559,함흥본가면옥 건대점,건대,한식,3.3,205,0.06833982963584136,0.024904059890055716,0.02956350261451392,0.009994146772029436,0.009994146772029436
17167851,옛맛서울불고기 건대점,건대,한식,4.6,34,0.0,0.03485268581620792,0.044411526108807636,0.0,0.0
15849177,건대사시미,건대,한식,3.0,558,0.0339985337407649,0.039897370789563597,0.0753518794825782,0.00499809710215843,0.00499809710215843
7866034,마당족발,건대,한식,3.9,109,0.014604651162790696,0.16939646677940093,0.20531055416336158,0.044988404213257935,0.044988404213257935
12807556,화양시장할머니순대국,건대,한식,3.6,72,0.014368350725169059,0.009792937991818658,0.014171768046157883,0.02999043965772493,0.02999043965772493
16085841,민정식당 본점,건대,한식,4.0,109,0.01457290069834781,0.0647988223104803,0.06941182540645553,0.0,0.0
26045836,고향집,건대,한식,4.7,46,0.01964178468644759,0.024826621343901453,0.05794171310587092,0.029803702067455598,0.014998555851929605
27161560,안동참찜닭 본점,건대,한식,4.5,170,0.06301735310050927,0.06491761778604373,0.09177745174645914,0.00999903781511555,0.00999903781511555
1150679353,포항막회물회,건대,한식,3.9,2,0.03339241021100745,0.03439550473960094,0.028783041155564498,0.01,0.01
27229361,미식일가,건대,한식,4.1,118,0.09250050840982477,0.05432969007486571,0.05404689465305352,0.0048993808049535605,0.0
7834861,돕,건대,한식,3.0,150,0.02437035431206759,0.03476872082252858,0.03476872082252858,0.004991380053443668,0.004991380053443668
969352141,도도곱창,건대,한식,4.0,62,0.09740980438475551,0.029939124217146017,0.039024237619591104,0.0,0.0
17101239,고흥순대국머리고기,건대,한식,3.8,183,0.01445747986922215,0.02983664231892696,0.042767665346081236,0.004891472868217055,0.0
715808397,연탄불꿀곱창,건대,한식,4.4,44,0.004996786319106063,0.08471758516899275,0.0895243484540169,0.029995451661349284,0.029886924529566337
1994479496,통큰감자탕 건대본점,건대,한식,4.6,144,0.00958204334365325,0.023948417536012664,0.01883417753720247,0.009993089237381928,0.009993089237381928
1034593873,뇌산 마을 건대직영점,건대,한식,4.8,192,0.08779896118280969,0.2582010495022003,0.21487250506642702,0.01999665419354003,0.01999665419354003
7831256,대원칼국수,건대,한식,4.5,219,0.009791021671826626,0.06913202658474402,0.06228167864809833,0.014919839694117665,0.00988617085816696
12183322,재희네식당,건대,한식,4.6,36,0.019588238856589148,0.044978416560384586,0.06781299703460861,0.009848470522634567,0.0
2103908554,정면,건대,한식,4.6,609,0.04397179130818159,0.14292981589802095,0.1384681209992064,0.009882379968315877,0.004998659038083319
